x,y,z
-3.2,-0.4,-1.5478990849163643
-3.2,-0.30000000000000004,-1.5973351957212991
-3.2,-0.2,-1.4904708313290314
-3.2,-0.1,-1.3602781527332433
-3.2,0.0,-1.7240875090606422
-3.2,0.1,-1.589974792622969
-3.2,0.2,-1.5593872547593972
-3.2,0.30000000000000004,-1.4261146900794577
-3.2,0.4,-1.6757262618603344
-3.2,0.5,-1.5962708755637192
-3.2,0.6000000000000001,-1.442443482870912
-3.2,0.7000000000000001,-1.8187995577760585
-3.2,0.8,-1.5786431484087204
-3.2,0.9,-1.5370305949956318
-3.2,1.0,-1.3545697961618548
-3.2,1.1,-1.3949314722135986
-3.2,1.2000000000000002,-1.2822210102039797
-3.2,1.3,-1.13764034556326
-3.2,1.4000000000000001,-1.1054103565823818
-3.2,1.5,-1.3117501806008298
-3.2,1.6,-0.8427036546305273
-3.2,1.7000000000000002,-1.2302936929863804
-3.2,1.8,-0.7383240838192233
-3.2,1.9000000000000001,-1.0183465166542456
-3.2,2.0,-1.170581075314419
-3.2,2.1,-0.5085141621685562
-3.2,2.2,-1.1915376114244054
-3.2,2.3000000000000003,-0.5315122100719692
-3.2,2.4000000000000004,-0.3049852033799207
-3.2,2.5,-0.547527897748781
-3.2,2.6,-0.7203482008817609
-3.2,2.7,-0.08973934957503521
-3.2,2.8000000000000003,-0.21950306448354812
-3.2,2.9000000000000004,-0.5175968169488667
-3.2,3.0,0.10363194755798444
-3.2,3.1,-0.16806150284342974
-3.2,3.2,-0.25016569291051755
-3.2,3.3000000000000003,0.2353583508456604
-3.2,3.4000000000000004,-0.08256779520592367
-3.2,3.5,0.2694349046016933
-3.2,3.6,0.6398591734067774
-3.2,3.7,0.18306754102841039
-3.2,3.8000000000000003,0.4980245962339253
-3.2,3.9000000000000004,0.39751598318519454
-3.2,4.0,0.7734653009610281
-3.2,4.1000000000000005,0.8606813203682823
-3.2,4.2,0.7627651475712804
-3.2,4.3,0.8474948879411852
-3.2,4.4,1.0638070795568202
-3.2,4.5,1.3193859705745965
-3.2,4.6000000000000005,1.065390030262941
-3.2,4.7,1.1230486837224227
-3.2,4.800000000000001,1.3415206445996846
-3.2,4.9,1.3972238949489264
-3.1,-5.0,1.1105848129299631
-3.1,-4.9,1.3028808473998927
-3.1,-4.800000000000001,0.8258273877202943
-3.1,-4.7,1.068411217070203
-3.1,-4.6000000000000005,0.8557628535036478
-3.1,-4.5,1.0722331344212879
-3.1,-4.4,1.572091093213368
-3.1,-4.3,0.9197132317452276
-3.1,-4.2,0.8535587473152807
-3.1,-4.1000000000000005,0.6633965970941863
-3.1,-4.0,0.4398890613985398
-3.1,-3.9000000000000004,0.5818597437195305
-3.1,-3.8000000000000003,0.7668870823262774
-3.1,-3.7,0.4861572717061
-3.1,-3.6,0.19320785591702835
-3.1,-3.5,-0.04029061038963039
-3.1,-3.4000000000000004,0.2943061789449657
-3.1,-3.3000000000000003,0.12933171513597644
-3.1,-3.2,0.09992619806019316
-3.1,-3.1,-0.10011689883347608
-3.1,-3.0,-0.048502783601118114
-3.1,-2.9000000000000004,-0.10291623203224125
-3.1,-2.8000000000000003,0.27972468495652814
-3.1,-2.7,-0.6121661894025022
-3.1,-2.6,-0.44284477764854424
-3.1,-2.5,-0.20404412211820444
-3.1,-2.4000000000000004,-0.8762186086906534
-3.1,-2.3000000000000003,-0.32672711092378093
-3.1,-2.2,-0.7129392032842433
-3.1,-2.1,-0.7697301447136818
-3.1,-2.0,-0.5080906737569141
-3.1,-1.9000000000000001,-0.7872067417556906
-3.1,-1.8,-1.077123882231141
-3.1,-1.7000000000000002,-1.0073928359342277
-3.1,-1.6,-1.1702245145180268
-3.1,-1.5,-1.0694072267018262
-3.1,-1.4000000000000001,-0.9139987417855546
-3.1,-1.3,-1.478032429973757
-3.1,-1.2000000000000002,-1.1799292560122878
-3.1,-1.1,-1.4731086475238704
-3.1,-1.0,-1.5292312076939514
-3.1,-0.9,-1.2596965206517512
-3.1,-0.8,-1.500754611808721
-3.1,-0.7000000000000001,-1.2853875330106221
-3.1,-0.6000000000000001,-1.562141869149281
-3.1,-0.5,-1.5897496839557828
-3.1,-0.4,-1.7748931716294338
-3.1,-0.30000000000000004,-1.1702802129693792
-3.1,-0.2,-1.683619078381795
-3.1,-0.1,-1.4741833869243057
-3.1,0.0,-1.4709586534241275
-3.1,0.1,-1.5049653039631885
-3.1,0.2,-1.4121436397789924
-3.1,0.30000000000000004,-1.0452871057413597
-3.1,0.4,-1.7004448246877848
-3.1,0.5,-1.3104180792413802
-3.1,0.6000000000000001,-1.3668139240194621
-3.1,0.7000000000000001,-1.2541783101235047
-3.1,0.8,-1.4738780513341092
-3.1,0.9,-1.449681328302643
-3.1,1.0,-1.3727764910586406
-3.1,1.1,-1.8335649676353771
-3.1,1.2000000000000002,-1.4062275685286167
-3.1,1.3,-1.4181418837727255
-3.1,1.4000000000000001,-1.534366817893614
-3.1,1.5,-1.5598170497734265
-3.1,1.6,-0.9250132074863517
-3.1,1.7000000000000002,-0.9886261184423949
-3.1,1.8,-1.0068023768079135
-3.1,1.9000000000000001,-0.9080269249316884
-3.1,2.0,-0.5648410886143509
-3.1,2.1,-1.158874091791025
-3.1,2.2,-0.735326961159221
-3.1,2.3000000000000003,-0.4478456279718801
-3.1,2.4000000000000004,-0.29273085268321775
-3.1,2.5,-0.6969932176125713
-3.1,2.6,-0.11439326170508274
-3.1,2.7,-0.506798213191157
-3.1,2.8000000000000003,-0.327302386190252
-3.1,2.9000000000000004,-0.06304947544337468
-3.1,3.0,0.030382795745704863
-3.1,3.1,-0.013426425762239014
-3.1,3.2,0.00870342784601074
-3.1,3.3000000000000003,0.5915780265146737
-3.1,3.4000000000000004,-0.33981935282584097
-3.1,3.5,0.4085155848736894
-3.1,3.6,0.5801391867911366
-3.1,3.7,0.6313062380278206
-3.1,3.8000000000000003,0.44266991608378836
-3.1,3.9000000000000004,0.5589341287500504
-3.1,4.0,0.3764485785402334
-3.1,4.1000000000000005,1.076049998095921
-3.1,4.2,0.6960720474618982
-3.1,4.3,0.5428058208087719
-3.1,4.4,1.0705425840954184
-3.1,4.5,1.0898005277806753
-3.1,4.6000000000000005,0.9212817330232123
-3.1,4.7,0.9448394681260333
-3.1,4.800000000000001,1.047126770844432
-3.1,4.9,1.024962332392226
-3.0,-5.0,1.4782162791029811
-3.0,-4.9,1.1985734553962824
-3.0,-4.800000000000001,1.0444024027107437
-3.0,-4.7,1.030749556833539
-3.0,-4.6000000000000005,0.8900616607782401
-3.0,-4.5,1.0181328848590672
-3.0,-4.4,0.7814858083040048
-3.0,-4.3,0.9555212553284628
-3.0,-4.2,0.6291730499028789
-3.0,-4.1000000000000005,0.7832275309313963
-3.0,-4.0,0.9207159630950669
-3.0,-3.9000000000000004,0.7430720440715858
-3.0,-3.8000000000000003,0.40713138695312967
-3.0,-3.7,0.26770785819893916
-3.0,-3.6,0.4297364488224047
-3.0,-3.5,0.17749134110195233
-3.0,-3.4000000000000004,0.3548042107653818
-3.0,-3.3000000000000003,0.2579320109181189
-3.0,-3.2,-0.04613059200953929
-3.0,-3.1,0.03735006154740006
-3.0,-3.0,-0.3410209996222877
-3.0,-2.9000000000000004,-0.011439208145247959
-3.0,-2.8000000000000003,-0.17680142141214733
-3.0,-2.7,0.15322263707226164
-3.0,-2.6,-0.5530214193540832
-3.0,-2.5,-0.4848373077146922
-3.0,-2.4000000000000004,-0.4586064219909609
-3.0,-2.3000000000000003,-0.7040840703000919
-3.0,-2.2,-0.33975113322819694
-3.0,-2.1,-0.8066962058793343
-3.0,-2.0,-0.7485309981244961
-3.0,-1.9000000000000001,-1.077821484851754
-3.0,-1.8,-1.0465231538318076
-3.0,-1.7000000000000002,-1.1627893961629838
-3.0,-1.6,-1.0448288860530677
-3.0,-1.5,-1.0165984840850502
-3.0,-1.4000000000000001,-1.2726937440650357
-3.0,-1.3,-1.3536304425789154
-3.0,-1.2000000000000002,-1.3867819249623365
-3.0,-1.1,-1.0111677402025006
-3.0,-1.0,-1.2462451982917322
-3.0,-0.9,-1.4935059065636038
-3.0,-0.8,-1.2531896942255787
-3.0,-0.7000000000000001,-1.5366949068302491
-3.0,-0.6000000000000001,-1.592449302318734
-3.0,-0.5,-1.6029322763326916
-3.0,-0.4,-1.2965636369173639
-3.0,-0.30000000000000004,-1.4200992420342706
-3.0,-0.2,-1.2969631518873392
-3.0,-0.1,-1.54587208484546
-3.0,0.0,-1.910972162600738
-3.0,0.1,-1.2911665066086528
-3.0,0.2,-1.550145834302804
-3.0,0.30000000000000004,-1.3856850475146503
-3.0,0.4,-1.7732428746630742
-3.0,0.5,-1.3616450275420657
-3.0,0.6000000000000001,-1.4974407129362248
-3.0,0.7000000000000001,-1.332686909492426
-3.0,0.8,-1.757835702284004
-3.0,0.9,-0.9532396446259314
-3.0,1.0,-1.244528570870256
-3.0,1.1,-1.123143775947122
-3.0,1.2000000000000002,-1.4055280403296893
-3.0,1.3,-1.2248945351272895
-3.0,1.4000000000000001,-1.1463533673098765
-3.0,1.5,-1.1922588448343692
-3.0,1.6,-1.004342164780186
-3.0,1.7000000000000002,-0.6588678685620256
-3.0,1.8,-1.0619480477163077
-3.0,1.9000000000000001,-1.0970253356520807
-3.0,2.0,-0.6645568407401015
-3.0,2.1,-0.48642555531638043
-3.0,2.2,-0.2963144398228469
-3.0,2.3000000000000003,-0.8151548892199043
-3.0,2.4000000000000004,-0.912808780009309
-3.0,2.5,-0.5807093338139291
-3.0,2.6,0.018131784753248725
-3.0,2.7,-0.31018308780305126
-3.0,2.8000000000000003,-0.10155160107066205
-3.0,2.9000000000000004,-0.21206024655077982
-3.0,3.0,-0.11177470039114579
-3.0,3.1,0.007301958637658364
-3.0,3.2,-0.2994854480828291
-3.0,3.3000000000000003,-0.03221472870355471
-3.0,3.4000000000000004,0.015928191382595963
-3.0,3.5,0.321749796408491
-3.0,3.6,0.24259625108575406
-3.0,3.7,0.37761058988242463
-3.0,3.8000000000000003,0.650845776858296
-3.0,3.9000000000000004,0.3161806571569534
-3.0,4.0,0.9663465251225527
-3.0,4.1000000000000005,0.4738772909873423
-3.0,4.2,1.2296415630952866
-3.0,4.3,0.6333919077269128
-3.0,4.4,0.34846147371757297
-3.0,4.5,1.0027558661443547
-3.0,4.6000000000000005,0.8859541310054675
-3.0,4.7,0.6585982265557137
-3.0,4.800000000000001,0.9888081983232994
-3.0,4.9,1.4448214829425323
-2.9000000000000004,-5.0,0.9211555703300045
-2.9000000000000004,-4.9,1.1199075886744319
-2.9000000000000004,-4.800000000000001,1.3214632751996094
-2.9000000000000004,-4.7,0.9885134507912671
-2.9000000000000004,-4.6000000000000005,0.9605013940016223
-2.9000000000000004,-4.5,1.0688139720663297
-2.9000000000000004,-4.4,0.984262588762755
-2.9000000000000004,-4.3,0.4268524563409229
-2.9000000000000004,-4.2,0.6681269189819493
-2.9000000000000004,-4.1000000000000005,0.6158718652532714
-2.9000000000000004,-4.0,0.25432600840114217
-2.9000000000000004,-3.9000000000000004,0.4557416337864678
-2.9000000000000004,-3.8000000000000003,0.18023037523947277
-2.9000000000000004,-3.7,0.5134542340553885
-2.9000000000000004,-3.6,0.39172782136704054
-2.9000000000000004,-3.5,0.30780080484193384
-2.9000000000000004,-3.4000000000000004,0.021830354754401954
-2.9000000000000004,-3.3000000000000003,-0.10089044154871607
-2.9000000000000004,-3.2,0.14444045419922785
-2.9000000000000004,-3.1,-0.11091692616532178
-2.9000000000000004,-3.0,0.1511497016759158
-2.9000000000000004,-2.9000000000000004,-0.006216033272671007
-2.9000000000000004,-2.8000000000000003,0.01966949050473088
-2.9000000000000004,-2.7,-0.4104752141355886
-2.9000000000000004,-2.6,-0.4817311303316498
-2.9000000000000004,-2.5,-0.6169083389299883
-2.9000000000000004,-2.4000000000000004,-0.48879772690106355
-2.9000000000000004,-2.3000000000000003,-0.7647330475419458
-2.9000000000000004,-2.2,-0.8121688781162895
-2.9000000000000004,-2.1,-1.1070623809486533
-2.9000000000000004,-2.0,-0.6980905555398191
-2.9000000000000004,-1.9000000000000001,-0.8613438322682867
-2.9000000000000004,-1.8,-0.6766593143945949
-2.9000000000000004,-1.7000000000000002,-1.1059654355431079
-2.9000000000000004,-1.6,-1.1726683612169013
-2.9000000000000004,-1.5,-0.9032150233683263
-2.9000000000000004,-1.4000000000000001,-1.0620479864239023
-2.9000000000000004,-1.3,-1.0068730251682252
-2.9000000000000004,-1.2000000000000002,-1.1694460529907695
-2.9000000000000004,-1.1,-1.0431316258067065
-2.9000000000000004,-1.0,-1.4212915850880736
-2.9000000000000004,-0.9,-1.4066159178869435
-2.9000000000000004,-0.8,-1.186097156811371
-2.9000000000000004,-0.7000000000000001,-1.2552596463321761
-2.9000000000000004,-0.6000000000000001,-1.377871556733238
-2.9000000000000004,-0.5,-1.2797057902885085
-2.9000000000000004,-0.4,-1.6962324012521715
-2.9000000000000004,-0.30000000000000004,-1.6326665210083893
-2.9000000000000004,-0.2,-1.1594614072546665
-2.9000000000000004,-0.1,-1.307376642954179
-2.9000000000000004,0.0,-1.4672900603645127
-2.9000000000000004,0.1,-1.472807733119752
-2.9000000000000004,0.2,-1.419777599282797
-2.9000000000000004,0.30000000000000004,-1.5421757191659948
-2.9000000000000004,0.4,-1.4898390442035616
-2.9000000000000004,0.5,-1.4040852010430267
-2.9000000000000004,0.6000000000000001,-1.077927630823654
-2.9000000000000004,0.7000000000000001,-1.1779243938168276
-2.9000000000000004,0.8,-1.6716879902415178
-2.9000000000000004,0.9,-1.1421960301287921
-2.9000000000000004,1.0,-0.9287626793769023
-2.9000000000000004,1.1,-1.4602565238581395
-2.9000000000000004,1.2000000000000002,-1.4126227485853746
-2.9000000000000004,1.3,-1.5110257563822596
-2.9000000000000004,1.4000000000000001,-0.9093268397949239
-2.9000000000000004,1.5,-1.3344810154018214
-2.9000000000000004,1.6,-1.1410340558502183
-2.9000000000000004,1.7000000000000002,-0.9462815968189978
-2.9000000000000004,1.8,-1.2340662139925436
-2.9000000000000004,1.9000000000000001,-0.7944091143035775
-2.9000000000000004,2.0,-0.6831761095170378
-2.9000000000000004,2.1,-0.6516308072217699
-2.9000000000000004,2.2,-0.6423724626832403
-2.9000000000000004,2.3000000000000003,-0.5114971823970271
-2.9000000000000004,2.4000000000000004,-0.5717214679565891
-2.9000000000000004,2.5,-0.28974014855783536
-2.9000000000000004,2.6,0.0432345700816954
-2.9000000000000004,2.7,-0.22119957982122268
-2.9000000000000004,2.8000000000000003,-0.02154793895177451
-2.9000000000000004,2.9000000000000004,-0.3185045390549117
-2.9000000000000004,3.0,-0.17961860667650364
-2.9000000000000004,3.1,0.06854045746216351
-2.9000000000000004,3.2,0.7803770635184236
-2.9000000000000004,3.3000000000000003,0.4244246465883855
-2.9000000000000004,3.4000000000000004,0.4346352801680984
-2.9000000000000004,3.5,0.22820754762786916
-2.9000000000000004,3.6,0.11591835307503293
-2.9000000000000004,3.7,0.5031413652318932
-2.9000000000000004,3.8000000000000003,0.3149059725982018
-2.9000000000000004,3.9000000000000004,0.18827734747565045
-2.9000000000000004,4.0,0.8636729941553096
-2.9000000000000004,4.1000000000000005,0.6078464441355658
-2.9000000000000004,4.2,0.7971174881048799
-2.9000000000000004,4.3,0.5488044012676028
-2.9000000000000004,4.4,1.0321565242451862
-2.9000000000000004,4.5,0.8768831085659298
-2.9000000000000004,4.6000000000000005,0.8022319089045564
-2.9000000000000004,4.7,1.0990935313949604
-2.9000000000000004,4.800000000000001,1.1466828875266484
-2.9000000000000004,4.9,1.3254470160161538
-2.8000000000000003,-5.0,0.9892715842045774
-2.8000000000000003,-4.9,0.7669039126988446
-2.8000000000000003,-4.800000000000001,1.0539416160949504
-2.8000000000000003,-4.7,1.2123606227428572
-2.8000000000000003,-4.6000000000000005,0.824481406087378
-2.8000000000000003,-4.5,1.1581417678830523
-2.8000000000000003,-4.4,0.6743856548510948
-2.8000000000000003,-4.3,0.9288030243772977
-2.8000000000000003,-4.2,0.3958350737251233
-2.8000000000000003,-4.1000000000000005,0.4644232940863003
-2.8000000000000003,-4.0,0.44585268854255744
-2.8000000000000003,-3.9000000000000004,0.628338504505555
-2.8000000000000003,-3.8000000000000003,0.07593444126794185
-2.8000000000000003,-3.7,0.14356984143117132
-2.8000000000000003,-3.6,0.07254298140273607
-2.8000000000000003,-3.5,0.2255308802296451
-2.8000000000000003,-3.4000000000000004,0.004620414873444084
-2.8000000000000003,-3.3000000000000003,0.48504101850624637
-2.8000000000000003,-3.2,0.2253346950714556
-2.8000000000000003,-3.1,0.026163058472475655
-2.8000000000000003,-3.0,-0.22617115620196887
-2.8000000000000003,-2.9000000000000004,-0.34983965202919554
-2.8000000000000003,-2.8000000000000003,-0.06341497517646505
-2.8000000000000003,-2.7,-0.46142212651689557
-2.8000000000000003,-2.6,-0.44942245933393776
-2.8000000000000003,-2.5,-0.4148666196490255
-2.8000000000000003,-2.4000000000000004,-0.6093449454210336
-2.8000000000000003,-2.3000000000000003,-0.5376309973715798
-2.8000000000000003,-2.2,-1.043900896079252
-2.8000000000000003,-2.1,-0.30006199865025823
-2.8000000000000003,-2.0,-0.7195244263809641
-2.8000000000000003,-1.9000000000000001,-0.8778160737407573
-2.8000000000000003,-1.8,-0.7993478665484417
-2.8000000000000003,-1.7000000000000002,-0.877172659183394
-2.8000000000000003,-1.6,-0.9398459890060785
-2.8000000000000003,-1.5,-0.5171812019390158
-2.8000000000000003,-1.4000000000000001,-0.7796865485055724
-2.8000000000000003,-1.3,-0.9457732258097447
-2.8000000000000003,-1.2000000000000002,-1.2125874798627336
-2.8000000000000003,-1.1,-1.1576211440785606
-2.8000000000000003,-1.0,-1.4556196471036187
-2.8000000000000003,-0.9,-1.4663808067830693
-2.8000000000000003,-0.8,-1.5809049040494974
-2.8000000000000003,-0.7000000000000001,-1.4132507037548234
-2.8000000000000003,-0.6000000000000001,-1.5380540453440799
-2.8000000000000003,-0.5,-1.2799494657168344
-2.8000000000000003,-0.4,-1.60142411189009
-2.8000000000000003,-0.30000000000000004,-1.5567841657536126
-2.8000000000000003,-0.2,-1.4604598836996474
-2.8000000000000003,-0.1,-1.3677052949485484
-2.8000000000000003,0.0,-1.485829478912414
-2.8000000000000003,0.1,-1.545316244172456
-2.8000000000000003,0.2,-1.3802855153079683
-2.8000000000000003,0.30000000000000004,-1.59411210612792
-2.8000000000000003,0.4,-1.5972771449327048
-2.8000000000000003,0.5,-1.2282366814919934
-2.8000000000000003,0.6000000000000001,-0.992817648378858
-2.8000000000000003,0.7000000000000001,-1.520924843526322
-2.8000000000000003,0.8,-1.1955560400696774
-2.8000000000000003,0.9,-1.282079319322336
-2.8000000000000003,1.0,-1.2941488020498488
-2.8000000000000003,1.1,-1.0478637979407017
-2.8000000000000003,1.2000000000000002,-1.0758660531557622
-2.8000000000000003,1.3,-1.214354629356432
-2.8000000000000003,1.4000000000000001,-0.798330493073496
-2.8000000000000003,1.5,-0.7177305566647907
-2.8000000000000003,1.6,-1.1343696234249907
-2.8000000000000003,1.7000000000000002,-0.7432177702063647
-2.8000000000000003,1.8,-0.7755043417472339
-2.8000000000000003,1.9000000000000001,-0.9759047595619815
-2.8000000000000003,2.0,-0.5350948075577162
-2.8000000000000003,2.1,-0.7658174691738355
-2.8000000000000003,2.2,-0.29892825317793914
-2.8000000000000003,2.3000000000000003,-0.8522796989352286
-2.8000000000000003,2.4000000000000004,-0.9274801898726626
-2.8000000000000003,2.5,-0.13604927761185615
-2.8000000000000003,2.6,-0.559436061998948
-2.8000000000000003,2.7,-0.4872933474207139
-2.8000000000000003,2.8000000000000003,0.09116918228807494
-2.8000000000000003,2.9000000000000004,-0.18002198156807062
-2.8000000000000003,3.0,-0.35854825520181105
-2.8000000000000003,3.1,0.23950648175197298
-2.8000000000000003,3.2,0.08620641161545421
-2.8000000000000003,3.3000000000000003,-0.019761259216850985
-2.8000000000000003,3.4000000000000004,0.14719087429406913
-2.8000000000000003,3.5,0.44867050081800075
-2.8000000000000003,3.6,0.0038187997166448384
-2.8000000000000003,3.7,0.14256791402803443
-2.8000000000000003,3.8000000000000003,0.39672621931818736
-2.8000000000000003,3.9000000000000004,0.7308613203835189
-2.8000000000000003,4.0,0.2894199530495856
-2.8000000000000003,4.1000000000000005,0.6379346209266997
-2.8000000000000003,4.2,0.5198949962419455
-2.8000000000000003,4.3,0.347553600669796
-2.8000000000000003,4.4,0.6940090405426719
-2.8000000000000003,4.5,1.0381416501510476
-2.8000000000000003,4.6000000000000005,1.1353432107611734
-2.8000000000000003,4.7,1.1400849695745685
-2.8000000000000003,4.800000000000001,1.061344246222807
-2.8000000000000003,4.9,1.027984086355976
-2.7,-5.0,0.9302469817535424
-2.7,-4.9,0.6888256239309335
-2.7,-4.800000000000001,1.082459553118336
-2.7,-4.7,1.2278244037845985
-2.7,-4.6000000000000005,0.6477356380922863
-2.7,-4.5,0.509452072326151
-2.7,-4.4,0.5487754056127689
-2.7,-4.3,0.8168780783010686
-2.7,-4.2,0.5543263961517033
-2.7,-4.1000000000000005,0.39746217014585516
-2.7,-4.0,0.7254016342020617
-2.7,-3.9000000000000004,0.7942174328824323
-2.7,-3.8000000000000003,0.10771864465018383
-2.7,-3.7,-0.13225632203832005
-2.7,-3.6,0.5056571755617949
-2.7,-3.5,0.41007569468321114
-2.7,-3.4000000000000004,0.11486040568592751
-2.7,-3.3000000000000003,0.1188016979037006
-2.7,-3.2,-0.22385533660575063
-2.7,-3.1,-0.10587873626303242
-2.7,-3.0,-0.29129234482098787
-2.7,-2.9000000000000004,-0.3058412166122928
-2.7,-2.8000000000000003,-0.053701046258244234
-2.7,-2.7,-0.33341641558067014
-2.7,-2.6,-0.10670992162928122
-2.7,-2.5,-0.8296838811590371
-2.7,-2.4000000000000004,-0.49193666161728106
-2.7,-2.3000000000000003,-0.7158910573563368
-2.7,-2.2,-0.45562901587624416
-2.7,-2.1,-0.4524017530500324
-2.7,-2.0,-0.8513444767184907
-2.7,-1.9000000000000001,-0.9718660386957299
-2.7,-1.8,-0.6245906545456189
-2.7,-1.7000000000000002,-0.8205934734256302
-2.7,-1.6,-0.6075018315196759
-2.7,-1.5,-0.96860408805505
-2.7,-1.4000000000000001,-0.9150702736215399
-2.7,-1.3,-0.8956403960401189
-2.7,-1.2000000000000002,-0.6807765141705429
-2.7,-1.1,-1.1905506840591649
-2.7,-1.0,-1.1253679586191307
-2.7,-0.9,-0.7567666780909326
-2.7,-0.8,-1.4650194055950652
-2.7,-0.7000000000000001,-1.407917981897221
-2.7,-0.6000000000000001,-1.2474149445421558
-2.7,-0.5,-1.5176149003154895
-2.7,-0.4,-1.0714189261088818
-2.7,-0.30000000000000004,-0.8057346210042625
-2.7,-0.2,-1.3747601253658945
-2.7,-0.1,-1.5694588099674593
-2.7,0.0,-1.3045697682963209
-2.7,0.1,-1.4264455973623598
-2.7,0.2,-1.2944294876302433
-2.7,0.30000000000000004,-1.6689356038320244
-2.7,0.4,-1.67903230175598
-2.7,0.5,-1.0297874638612936
-2.7,0.6000000000000001,-0.9988960265537943
-2.7,0.7000000000000001,-1.6239115174866425
-2.7,0.8,-1.127691699481842
-2.7,0.9,-1.1615852488992835
-2.7,1.0,-1.0302162083104136
-2.7,1.1,-0.957936332336448
-2.7,1.2000000000000002,-1.102066643773694
-2.7,1.3,-0.9419236779996887
-2.7,1.4000000000000001,-0.9079947930803758
-2.7,1.5,-0.738724874527803
-2.7,1.6,-1.0297043989810926
-2.7,1.7000000000000002,-0.7217869522811381
-2.7,1.8,-0.6306670135894443
-2.7,1.9000000000000001,-0.822672858969002
-2.7,2.0,-1.0182668149100287
-2.7,2.1,-0.43831397974549824
-2.7,2.2,-0.43163932615589085
-2.7,2.3000000000000003,-0.33548858959983496
-2.7,2.4000000000000004,-0.8175177361169101
-2.7,2.5,-0.5049770944573271
-2.7,2.6,-0.5607564997119235
-2.7,2.7,-0.5517870394932266
-2.7,2.8000000000000003,-0.14160568152360634
-2.7,2.9000000000000004,-0.11270809489997795
-2.7,3.0,-0.010334881495865506
-2.7,3.1,-0.11442559395467189
-2.7,3.2,0.1825596657777218
-2.7,3.3000000000000003,0.14301686049431
-2.7,3.4000000000000004,0.2459516710077854
-2.7,3.5,0.296846197645369
-2.7,3.6,0.3855595690085329
-2.7,3.7,-0.10036180098562641
-2.7,3.8000000000000003,0.40048282449642586
-2.7,3.9000000000000004,0.16113524147622726
-2.7,4.0,0.447513493240123
-2.7,4.1000000000000005,0.6787920392706723
-2.7,4.2,0.7187592543221853
-2.7,4.3,0.929723278421922
-2.7,4.4,0.6348689032780572
-2.7,4.5,0.9554483433526532
-2.7,4.6000000000000005,0.8162941175475161
-2.7,4.7,0.5568041938952768
-2.7,4.800000000000001,1.1284250575702066
-2.7,4.9,0.8253845046542022
-2.6,-5.0,0.850323617419426
-2.6,-4.9,1.2339534740579952
-2.6,-4.800000000000001,0.7813655946825884
-2.6,-4.7,0.8028513558585487
-2.6,-4.6000000000000005,0.8703138420324693
-2.6,-4.5,1.1059698329301404
-2.6,-4.4,0.7323098374278435
-2.6,-4.3,0.6604867770140446
-2.6,-4.2,0.3841497702582722
-2.6,-4.1000000000000005,0.7208879028578962
-2.6,-4.0,0.3606477978856596
-2.6,-3.9000000000000004,0.5715018648994153
-2.6,-3.8000000000000003,0.4566591955223424
-2.6,-3.7,0.5729007237460009
-2.6,-3.6,0.4040533653035796
-2.6,-3.5,-0.1716735064787013
-2.6,-3.4000000000000004,-0.3833027424557846
-2.6,-3.3000000000000003,0.40747748417012897
-2.6,-3.2,0.3140539588731802
-2.6,-3.1,-0.20558570965670583
-2.6,-3.0,-0.24150690018429727
-2.6,-2.9000000000000004,-0.21410197935762976
-2.6,-2.8000000000000003,-0.600426076683564
-2.6,-2.7,-0.295613176808582
-2.6,-2.6,-0.20330620955057851
-2.6,-2.5,-0.8480236833345065
-2.6,-2.4000000000000004,-0.6551657245286289
-2.6,-2.3000000000000003,-0.49284607995602536
-2.6,-2.2,-0.5622907657891769
-2.6,-2.1,-0.5931706613484762
-2.6,-2.0,-0.5883497315733003
-2.6,-1.9000000000000001,-0.7673865699219287
-2.6,-1.8,-0.7839907626756893
-2.6,-1.7000000000000002,-1.0481533992369834
-2.6,-1.6,-0.875358522456259
-2.6,-1.5,-0.9587441367732552
-2.6,-1.4000000000000001,-1.1851093869082152
-2.6,-1.3,-0.9010657968566904
-2.6,-1.2000000000000002,-1.383135944008801
-2.6,-1.1,-1.2577030895537624
-2.6,-1.0,-1.4028833313046343
-2.6,-0.9,-0.9322400210335702
-2.6,-0.8,-1.0723208645861952
-2.6,-0.7000000000000001,-1.3647606160329864
-2.6,-0.6000000000000001,-1.3562190085608916
-2.6,-0.5,-1.3185581578222294
-2.6,-0.4,-0.975413493520093
-2.6,-0.30000000000000004,-1.3937669132468096
-2.6,-0.2,-1.3921300955713907
-2.6,-0.1,-1.2869163677328959
-2.6,0.0,-1.0123943142913527
-2.6,0.1,-0.7286199245201294
-2.6,0.2,-1.80120429801074
-2.6,0.30000000000000004,-1.2225747386748884
-2.6,0.4,-1.2595503060954303
-2.6,0.5,-0.946001837551071
-2.6,0.6000000000000001,-1.3776509624153503
-2.6,0.7000000000000001,-1.152580069359671
-2.6,0.8,-0.9898286568772008
-2.6,0.9,-1.1578114682325316
-2.6,1.0,-1.124245609550115
-2.6,1.1,-1.0235700949104165
-2.6,1.2000000000000002,-1.1990664598520704
-2.6,1.3,-1.312232423733472
-2.6,1.4000000000000001,-1.2359688813711547
-2.6,1.5,-1.0740337118156664
-2.6,1.6,-0.9985070055762365
-2.6,1.7000000000000002,-0.8691182331705862
-2.6,1.8,-0.9916839317187985
-2.6,1.9000000000000001,-0.6478021152234005
-2.6,2.0,-0.5565136961811507
